0,1
0,2
0,3
1,2
2,3
3,1
4,5
4,6
4,7
5,6
6,7
7,5
8,9
8,10
8,11
9,10
10,11
11,9
12,13
12,14
12,15
13,14
14,15
15,13
16,17
16,18
16,19
17,18
18,19
19,17
20,21
20,22
20,23
21,22
22,23
23,21
24,25
24,26
24,27
25,26
26,27
27,25
28,29
28,30
28,31
29,30
30,31
31,29
32,33
32,34
32,35
33,34
34,35
35,33
36,37
36,38
36,39
37,38
38,39
39,37
40,41
40,42
40,43
41,42
42,43
43,41
44,45
44,46
44,47
45,46
46,47
47,45
48,49
48,50
48,51
49,50
50,51
51,49
52,53
52,54
52,55
53,54
54,55
55,53
56,57
56,58
56,59
57,58
58,59
59,57
60,61
60,62
60,63
61,62
62,63
63,61
64,65
64,66
64,67
65,66
66,67
67,65
68,69
68,70
68,71
69,70
70,71
71,69
72,73
72,74
72,75
73,74
74,75
75,73
76,77
76,78
76,79
77,78
78,79
79,77
80,81
80,82
80,83
81,82
82,83
83,81
84,85
84,86
84,87
85,86
86,87
87,85
88,89
88,90
88,91
89,90
90,91
91,89
92,93
92,94
92,95
93,94
94,95
95,93
96,97
96,98
96,99
97,98
98,99
99,97
100,101
100,102
100,103
101,102
102,103
103,101
104,105
104,106
104,107
105,106
106,107
107,105
108,109
108,110
108,111
109,110
110,111
111,109
112,113
112,114
112,115
113,114
114,115
115,113
116,117
116,118
116,119
117,118
118,119
119,117
120,121
120,122
120,123
121,122
122,123
123,121
124,125
124,126
124,127
125,126
126,127
127,125
128,129
128,130
128,131
129,130
130,131
131,129
132,133
132,134
132,135
133,134
134,135
135,133
136,137
136,138
136,139
137,138
138,139
139,137
140,141
140,142
140,143
141,142
142,143
143,141
144,145
144,146
144,147
145,146
146,147
147,145
148,149
148,150
148,151
149,150
150,151
151,149
152,153
152,154
152,155
153,154
154,155
155,153
156,157
156,158
156,159
157,158
158,159
159,157
160,161
160,162
160,163
161,162
162,163
163,161
164,165
164,166
164,167
165,166
166,167
167,165
168,169
168,170
168,171
169,170
170,171
171,169
172,173
172,174
172,175
173,174
174,175
175,173
176,177
176,178
176,179
177,178
178,179
179,177
180,181
180,182
180,183
181,182
182,183
183,181
184,185
184,186
184,187
185,186
186,187
187,185
188,189
188,190
188,191
189,190
190,191
191,189
192,193
192,194
192,195
193,194
194,195
195,193
196,197
196,198
196,199
197,198
198,199
199,197
200,201
200,202
200,203
201,202
202,203
203,201
204,205
204,206
204,207
205,206
206,207
207,205
208,209
208,210
208,211
209,210
210,211
211,209
212,213
212,214
212,215
213,214
214,215
215,213
216,217
216,218
216,219
217,218
218,219
219,217
220,221
220,222
220,223
221,222
222,223
223,221
224,225
224,226
224,227
225,226
226,227
227,225
228,229
228,230
228,231
229,230
230,231
231,229
232,233
232,234
232,235
233,234
234,235
235,233
236,237
236,238
236,239
237,238
238,239
239,237
240,241
240,242
240,243
241,242
242,243
243,241
244,245
244,246
244,247
245,246
246,247
247,245
248,249
248,250
248,251
249,250
250,251
251,249
5,2
3,1
9,0
7,0
14,2
14,2
16,3
17,3
21,1
19,3
25,2
23,0
29,2
29,2
34,0
31,1
36,3
37,3
40,0
42,1
45,3
43,2
49,2
49,0
53,1
53,0
58,2
56,2
60,2
62,2
64,2
65,1
68,1
68,2
71,3
74,0
75,3
78,2
82,2
80,2
84,2
83,3
89,3
88,2
94,2
93,0
96,2
97,2
100,3
99,3
104,1
104,2
107,1
108,0
111,0
113,0
118,2
115,1
121,0
122,0
124,3
125,3
129,0
128,0
131,0
134,2
137,2
136,0
140,3
140,1
144,1
143,3
149,1
147,2
153,3
153,0
156,3
155,3
161,3
161,2
164,0
163,2
170,0
170,2
171,0
173,2
175,2
177,2
181,2
179,2
184,3
186,2
189,2
189,3
193,3
191,3
196,3
198,3
201,2
199,3
204,0
203,2
209,1
210,3
212,1
212,3
217,0
216,0
222,0
220,1
224,3
224,1
227,2
227,0
233,0
231,3
235,0
235,3
240,3
239,3
246,0
243,0
249,0
248,1
7,5
9,4
13,5
13,4
15,5
17,7
19,4
22,6
24,4
23,5
30,7
29,6
31,7
33,5
36,6
36,5
39,6
39,7
44,4
46,4
48,4
50,5
52,7
54,5
55,4
57,4
62,5
59,4
66,4
66,4
67,7
69,6
71,7
73,7
75,6
76,4
80,5
79,5
85,6
84,6
87,6
88,6
92,6
91,6
96,5
95,6
99,4
99,4
105,7
103,7
110,6
109,6
113,6
113,5
115,6
117,6
119,6
122,6
123,7
126,6
130,5
130,7
131,6
132,4
138,6
137,5
140,6
141,4
146,4
143,7
147,6
149,5
154,5
153,7
155,5
156,4
159,7
161,5
163,6
163,4
170,6
169,4
173,4
173,4
177,4
177,6
182,7
182,5
183,6
183,5
189,7
189,6
192,6
191,6
198,6
196,4
200,5
202,4
203,5
206,6
210,4
207,6
213,5
211,5
217,6
216,4
221,4
219,7
226,5
226,7
227,4
227,6
232,6
232,5
237,5
236,7
240,6
239,6
245,6
246,4
249,4
249,6
12,8
13,11
17,11
15,9
20,8
22,10
24,8
23,9
28,9
27,9
33,10
33,10
38,11
35,10
40,9
42,8
43,11
44,11
50,10
47,8
54,10
54,11
58,9
58,8
59,8
60,8
66,8
65,9
68,8
68,10
71,8
72,9
75,10
77,10
81,8
82,8
85,10
85,11
89,8
88,9
91,11
92,10
95,10
98,11
102,9
101,11
103,10
103,9
108,11
110,10
111,9
114,8
116,10
116,11
119,10
121,9
125,10
124,8
128,10
127,8
134,10
134,10
137,10
136,11
139,8
140,8
144,11
144,11
149,9
147,11
151,8
153,8
155,9
157,10
161,11
160,10
163,8
164,8
167,8
169,11
172,11
172,9
178,9
176,10
181,9
181,11
185,10
185,11
187,9
188,8
191,11
192,11
198,10
195,9
202,10
202,10
205,8
205,10
209,9
207,11
214,10
213,8
217,8
216,10
220,9
222,10
225,10
226,11
228,8
227,8
234,9
233,9
236,9
236,8
239,10
240,10
246,9
244,11
249,8
250,10
17,15
17,12
19,13
22,13
23,12
26,13
28,13
30,13
34,13
31,13
38,14
35,13
41,13
40,15
46,13
43,13
47,15
47,15
54,13
54,15
56,14
58,15
59,12
60,13
64,15
63,13
67,12
67,13
72,13
74,13
75,13
75,14
81,14
80,14
86,12
86,13
89,15
88,12
94,14
93,14
96,15
98,15
99,13
102,13
104,12
106,15
110,12
108,13
112,15
114,15
118,13
117,14
119,14
120,12
126,12
125,12
128,14
128,12
134,15
132,14
137,12
137,15
139,15
140,12
145,14
145,15
148,15
150,15
153,13
153,12
158,13
156,13
160,12
159,15
163,15
166,15
167,12
169,14
171,14
171,12
178,14
176,13
179,14
179,13
185,12
183,12
189,13
189,12
193,15
194,15
198,12
198,12
199,12
199,15
206,13
203,14
210,15
209,13
212,13
212,15
218,12
215,13
222,14
221,12
226,13
224,12
230,13
228,13
234,12
234,12
238,15
237,15
239,15
241,13
245,12
246,14
249,13
250,15
20,19
22,16
26,16
23,17
30,19
29,19
32,17
33,16
35,18
38,16
40,18
41,16
43,17
44,16
